id;title;year;authors;country;site;age;sample_size;soc_cog_aspect;soc_cog_measure;age2;second_aspect;second_measure;corr_test;correlation;significance;exp_vs_obs;long_vs_cross;description;notes
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Interpersonal Understanding;Selman's (1980) procedure of audiovisual filmstrips and a structured interview, Scoring with Selman and Jaquette's (1977) manual;;Social Competence: isolated;"peer assessed using the revised version of Lambert and Bower's (1961) ""Class Play"" measure";;-0,53;yes;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Interpersonal Understanding;Selman's (1980) procedure of audiovisual filmstrips and a structured interview, Scoring with Selman and Jaquette's (1977) manual;;Disruptive-Oppositional Behavior;rating by primary teacher using the Devereux Elementary School Behavior (DESB) Rating Scale (Spivack & Swift,1967);;-0,2;yes;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Interpersonal Understanding;Selman's (1980) procedure of audiovisual filmstrips and a structured interview, Scoring with Selman and Jaquette's (1977) manual;;Poor Comprehension-Disattention;rating by primary teacher using the Devereux Elementary School Behavior (DESB) Rating Scale (Spivack & Swift,1967);;-0,49;yes;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Interpersonal Understanding;Selman's (1980) procedure of audiovisual filmstrips and a structured interview, Scoring with Selman and Jaquette's (1977) manual;;Cooperative-Initiating;rating by primary teacher using the Devereux Elementary School Behavior (DESB) Rating Scale (Spivack & Swift,1967);;0,35;yes;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Interpersonal Understanding;Selman's (1980) procedure of audiovisual filmstrips and a structured interview, Scoring with Selman and Jaquette's (1977) manual;;Performance Anxiety;rating by primary teacher using the Devereux Elementary School Behavior (DESB) Rating Scale (Spivack & Swift,1967);;-0,3;yes;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Interpersonal Understanding;Selman's (1980) procedure of audiovisual filmstrips and a structured interview, Scoring with Selman and Jaquette's (1977) manual;;Academic achievement;Peabody Individual Achievement Test (PIAT);;0,53;yes;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Means-ends problem-solving;modified version of Shure and Spivack's (1972) Means-Ends Problem-Solving Test (MEPS);;Sex;0 = boy, 1 = girl;;-0,02;;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Means-ends problem-solving;modified version of Shure and Spivack's (1972) Means-Ends Problem-Solving Test (MEPS);;SES;Duncan Socioeconomic Index (Hauser & Featherman, 1977);;0,16;;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Means-ends problem-solving;modified version of Shure and Spivack's (1972) Means-Ends Problem-Solving Test (MEPS);;IQ;Vocabulary and Block Design subtests of the Wechsler Intelligence Scale for Children-Revised (WISC-R);;0,45;yes;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Means-ends problem-solving;modified version of Shure and Spivack's (1972) Means-Ends Problem-Solving Test (MEPS);;Social Competence: positive;"peer assessed using the revised version of Lambert and Bower's (1961) ""Class Play"" measure";;0,56;yes;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Means-ends problem-solving;modified version of Shure and Spivack's (1972) Means-Ends Problem-Solving Test (MEPS);;Social Competence: disruptive;"peer assessed using the revised version of Lambert and Bower's (1961) ""Class Play"" measure";;-0,18;yes;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Means-ends problem-solving;modified version of Shure and Spivack's (1972) Means-Ends Problem-Solving Test (MEPS);;Social Competence: isolated;"peer assessed using the revised version of Lambert and Bower's (1961) ""Class Play"" measure";;-0,43;yes;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Means-ends problem-solving;modified version of Shure and Spivack's (1972) Means-Ends Problem-Solving Test (MEPS);;Disruptive-Oppositional Behavior;rating by primary teacher using the Devereux Elementary School Behavior (DESB) Rating Scale (Spivack & Swift,1967);;-0,33;yes;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Means-ends problem-solving;modified version of Shure and Spivack's (1972) Means-Ends Problem-Solving Test (MEPS);;Poor Comprehension-Disattention;rating by primary teacher using the Devereux Elementary School Behavior (DESB) Rating Scale (Spivack & Swift,1967);;-0,52;yes;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Means-ends problem-solving;modified version of Shure and Spivack's (1972) Means-Ends Problem-Solving Test (MEPS);;Cooperative-Initiating;rating by primary teacher using the Devereux Elementary School Behavior (DESB) Rating Scale (Spivack & Swift,1967);;0,18;yes;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Means-ends problem-solving;modified version of Shure and Spivack's (1972) Means-Ends Problem-Solving Test (MEPS);;Performance Anxiety;rating by primary teacher using the Devereux Elementary School Behavior (DESB) Rating Scale (Spivack & Swift,1967);;-0,23;yes;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Means-ends problem-solving;modified version of Shure and Spivack's (1972) Means-Ends Problem-Solving Test (MEPS);;Academic achievement;Peabody Individual Achievement Test (PIAT);;0,45;yes;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
yamaguchi2009continuity;Continuity  in  social  cognition  from  infancy  to  childhood;2009;Yamaguchi, Kuhlmeier, Wynn, vanMarle;USA;John Hopkins University;4.11;17;Theory of Mind;Diverse Desires, Diverse Beliefs, Knowledge Access, Contents False Belief, Real/Apparent Emotion (Wellman  and  Liu  (2004);1;Social Task: ability  to understand goal-directed actions and to interpret future actions based on previously observed behaviour;Gaze following / Simple Preference;;0,47;;exp;long;Development of Social Cognition from age 1 to 5;
yamaguchi2009continuity;Continuity  in  social  cognition  from  infancy  to  childhood;2009;Yamaguchi, Kuhlmeier, Wynn, vanMarle;USA;John Hopkins University;4.11;17;Theory of Mind;Diverse Desires, Diverse Beliefs, Knowledge Access, Contents False Belief, Real/Apparent Emotion (Wellman  and  Liu  (2004);1;Social Task: ability  to understand goal-directed actions and to interpret future actions based on previously observed behaviour;Gaze following / Alternative Preference;;0,53;;exp;long;Development of Social Cognition from age 1 to 5;
yamaguchi2009continuity;Continuity  in  social  cognition  from  infancy  to  childhood;2009;Yamaguchi, Kuhlmeier, Wynn, vanMarle;USA;John Hopkins University;4.8;15;Theory of Mind;Diverse Desires, Diverse Beliefs, Knowledge Access, Contents False Belief, Real/Apparent Emotion (Wellman  and  Liu  (2004);0.5;Nonsocial Task: ability to discriminate lengths of tones at a ratio of 1:2;Gaze following / Simple Preference;;-0,09;;exp;long;Development of Social Cognition from age 1 to 5;
yamaguchi2009continuity;Continuity  in  social  cognition  from  infancy  to  childhood;2009;Yamaguchi, Kuhlmeier, Wynn, vanMarle;USA;John Hopkins University;4.8;15;Theory of Mind;Diverse Desires, Diverse Beliefs, Knowledge Access, Contents False Belief, Real/Apparent Emotion (Wellman  and  Liu  (2004);0.5;Nonsocial Task: ability to discriminate lengths of tones at a ratio of 1:2;Gaze following / Alternative Preference;;-0,1;;exp;long;Development of Social Cognition from age 1 to 5;
